17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon.ico for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/manifest.json] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/manifest.json]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/manifest.json for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-144x144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-144x144.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-144x144.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-150x150.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-150x150.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-150x150.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-310x150.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x150.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x150.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-310x310.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x310.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x310.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-70x70.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-70x70.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-70x70.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/safari-pinned-tab.svg] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/safari-pinned-tab.svg]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/safari-pinned-tab.svg for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/logos] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos]
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/128.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/128.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/128.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/32.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/32.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/32.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/48.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/48.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/48.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/64.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/64.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/64.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/safari] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/safari]
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/safari/logo.svg] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/safari/logo.svg]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/safari/logo.svg for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/touch] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch]
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/114.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/114.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/114.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/144.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/144.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/57.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/57.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/57.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/72.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/72.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/72.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/404.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/404.png]
17-4-9 19:29:09.9|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/404.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon-debug.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon-debug.ico]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon-debug.ico for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon.ico]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon.ico for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/poster-dark.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/poster-dark.png]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/poster-dark.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Messenger] > [/tmp/radarr_update/radarr_backup/UI/Content/Messenger]
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Messenger/messenger.css] > [/tmp/radarr_update/radarr_backup/UI/Content/Messenger/messenger.css]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Messenger/messenger.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Messenger/messenger.flat.css] > [/tmp/radarr_update/radarr_backup/UI/Content/Messenger/messenger.flat.css]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Messenger/messenger.flat.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output] > [/tmp/radarr_update/radarr_backup/UI/Content/_output]
17-4-9 19:29:10.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output/UI] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI]
17-4-9 19:29:10.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output/UI/Content] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content]
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/activity.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/activity.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/activity.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/addMovies.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addMovies.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addMovies.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/addSeries.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addSeries.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addSeries.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/bootstrap.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/calendar.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/calendar.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/calendar.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/cells.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/cells.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/cells.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/info.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/info.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/info.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/logs.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/logs.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/logs.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/manualimport.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/manualimport.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/manualimport.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/movies.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/movies.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/movies.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/overrides.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/overrides.css.map]
17-4-9 19:29:10.0|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/overrides.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/series.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/series.css.map]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/series.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/settings.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/settings.css.map]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/settings.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/theme.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/theme.css.map]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/theme.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/update.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/update.css.map]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/update.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/fonts] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts]
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/UbuntuMono-Regular.ttf] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/UbuntuMono-Regular.ttf]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/UbuntuMono-Regular.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-light.eot] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.eot]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-light.ttf] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.ttf]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-light.woff] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.woff]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-light.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-regular.eot] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.eot]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-regular.ttf] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.ttf]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-regular.woff] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.woff]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-regular.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-semibold.eot] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.eot]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-semibold.ttf] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.ttf]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/opensans-semibold.woff] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.woff]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/opensans-semibold.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/ubuntumono-regular.eot] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/ubuntumono-regular.eot]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/ubuntumono-regular.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fonts/ubuntumono-regular.woff] > [/tmp/radarr_update/radarr_backup/UI/Content/fonts/ubuntumono-regular.woff]
17-4-9 19:29:10.1|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fonts/ubuntumono-regular.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/activity.css] > [/tmp/radarr_update/radarr_backup/UI/Content/activity.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/activity.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/addMovies.css] > [/tmp/radarr_update/radarr_backup/UI/Content/addMovies.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/addMovies.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/addSeries.css] > [/tmp/radarr_update/radarr_backup/UI/Content/addSeries.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/addSeries.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/bootstrap.css] > [/tmp/radarr_update/radarr_backup/UI/Content/bootstrap.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/bootstrap.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/bootstrap.toggle-switch.css] > [/tmp/radarr_update/radarr_backup/UI/Content/bootstrap.toggle-switch.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/bootstrap.toggle-switch.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/calendar.css] > [/tmp/radarr_update/radarr_backup/UI/Content/calendar.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/calendar.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/cells.css] > [/tmp/radarr_update/radarr_backup/UI/Content/cells.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/cells.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fullcalendar.css] > [/tmp/radarr_update/radarr_backup/UI/Content/fullcalendar.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fullcalendar.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/info.css] > [/tmp/radarr_update/radarr_backup/UI/Content/info.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/info.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/logs.css] > [/tmp/radarr_update/radarr_backup/UI/Content/logs.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/logs.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/manualimport.css] > [/tmp/radarr_update/radarr_backup/UI/Content/manualimport.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/manualimport.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/movies.css] > [/tmp/radarr_update/radarr_backup/UI/Content/movies.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/movies.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/overrides.css] > [/tmp/radarr_update/radarr_backup/UI/Content/overrides.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/overrides.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/robots.txt] > [/tmp/radarr_update/radarr_backup/UI/Content/robots.txt]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/robots.txt for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/series.css] > [/tmp/radarr_update/radarr_backup/UI/Content/series.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/series.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/settings.css] > [/tmp/radarr_update/radarr_backup/UI/Content/settings.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/settings.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/theme.css] > [/tmp/radarr_update/radarr_backup/UI/Content/theme.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/theme.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/update.css] > [/tmp/radarr_update/radarr_backup/UI/Content/update.css]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/update.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/zero.clipboard.swf] > [/tmp/radarr_update/radarr_backup/UI/Content/zero.clipboard.swf]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/zero.clipboard.swf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/handlebars.runtime.js] > [/tmp/radarr_update/radarr_backup/UI/handlebars.runtime.js]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/handlebars.runtime.js for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:10.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/index.html] > [/tmp/radarr_update/radarr_backup/UI/index.html]
17-4-9 19:29:10.2|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/index.html for symlink returned error ENOENT, assuming it's not a symlink.
