17-4-6 20:48:04.7|Info|UpdateApp|Starting Sonarr Update Client
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/cells.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/info.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/info.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/info.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/logs.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/logs.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/logs.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/manualimport.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/manualimport.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/manualimport.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/overrides.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/overrides.css.map]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/overrides.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/series.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/series.css.map]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/series.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/settings.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/settings.css.map]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/settings.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/theme.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/theme.css.map]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/theme.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/update.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/update.css.map]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/update.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Mirror [/opt/NzbDrone/UI/Content/fonts] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts]
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/UbuntuMono-Regular.ttf] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/UbuntuMono-Regular.ttf]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/UbuntuMono-Regular.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-light.eot] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.eot]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-light.ttf] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.ttf]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-light.woff] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.woff]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-light.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-regular.eot] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.eot]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-regular.ttf] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.ttf]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-regular.woff] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.woff]
17-4-6 20:48:06.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-regular.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-semibold.eot] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.eot]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-semibold.ttf] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.ttf]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/opensans-semibold.woff] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.woff]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/opensans-semibold.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/ubuntumono-regular.eot] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/ubuntumono-regular.eot]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/ubuntumono-regular.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/fonts/ubuntumono-regular.woff] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/ubuntumono-regular.woff]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/fonts/ubuntumono-regular.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/activity.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/activity.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/activity.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/addSeries.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/addSeries.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/addSeries.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/bootstrap.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/bootstrap.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/bootstrap.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/bootstrap.toggle-switch.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/bootstrap.toggle-switch.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/bootstrap.toggle-switch.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/calendar.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/calendar.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/calendar.css for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/cells.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/cells.css]
17-4-6 20:48:06.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/cells.css for symlink returned error ENOENT, assuming it's not a symlink.
